num_shells num_filled freq ml p   label energy
           8          3 0.28  2  11 rm    3.34823398675224
           8          3  1.0  0  24 add   10.159067671555402
           8          3  1.0  0   9 rm    8.207765272089816
           8          3  1.0  1  14 add   9.380842916697901
           8          3  1.0  1   5 rm    7.468539897694599
           8          3  1.0  2  22 add   10.120519786277335
           8          3  1.0  2  11 rm    8.137656514121876
           8          4  0.1  0  24 add   2.913501150532782
           8          4  0.1  0   9 rm    2.6018225369533607
           8          4  0.1  1  34 add   2.9787951081964765
           8          4  0.1  1  17 rm    2.663106356272123
           8          4  0.1  2  22 add   2.891379900023774
           8          4  0.1  2  11 rm    2.550988317123323
           8          4 0.28  0  24 add   5.549288171009639
           8          4 0.28  0   9 rm    4.892897745020779
           8          4 0.28  1  34 add   5.742000290628675
           8          4 0.28  1  17 rm    5.060659462562631
           8          4 0.28  2  22 add   5.508011642167798
           8          4 0.28  2  11 rm    4.857012508935625
           8          4  1.0  0  24 add   13.216219918787653
           8          4  1.0  0   9 rm    11.323675149070437
           8          4  1.0  1  34 add   13.943111526405266
           8          4  1.0  1  17 rm    11.991627349260646
           8          4  1.0  2  22 add   13.139488650453929
           8          4  1.0  2  11 rm    11.26981219024539
           9          2  0.1  0   8 add   1.1519935956813774
           9          2  0.1  0   1 rm    0.8915363470461224
           9          2  0.1  1  14 add   1.213383578118106
           9          2  0.1  1   5 rm    0.9437003734653385
           9          2  0.1  2   7 add   1.1250372496061385
           9          2 0.28  0   8 add   2.3723212857753264
           9          2 0.28  0   1 rm    1.7330413156020519
           9          2 0.28  1  14 add   2.567539524639814
           9          2 0.28  1   5 rm    1.912336228980126
           9          2 0.28  2   7 add   2.3211066693682953
           9          2  1.0  0   8 add   6.067975004968083
           9          2  1.0  0   1 rm    3.946408364429072
           9          2  1.0  1  14 add   6.872960923647489
           9          2  1.0  1   5 rm    4.725771046432796
           9          2  1.0  2   7 add   5.970899516744526
           9          3  0.1  0  24 add   1.9281982139262197
           9          3  0.1  0   9 rm    1.6803927052785463
           9          3  0.1  1  14 add   1.8649902548020376
           9          3  0.1  1   5 rm    1.6216281901596974
           9          3  0.1  2  22 add   1.9264145747046446
           9          3  0.1  2  11 rm    1.6658693520059267
           9          3 0.28  0  24 add   3.9498082252646407
           9          3 0.28  0   9 rm    3.3762131287091712
           9          3 0.28  1  14 add   3.7617737984260047
           9          3 0.28  1   5 rm    3.194162028128168
           9          3 0.28  2  22 add   3.938725867418124
           9          3 0.28  2  11 rm    3.3430663610035993
           9          3  1.0  0  24 add   10.14356505274121
           9          3  1.0  0   9 rm    8.207485735653746
           9          3  1.0  1  14 add   9.380373081476105
           9          3  1.0  1   5 rm    7.468075015866158
           9          3  1.0  2  22 add   10.107359582885177
           9          3  1.0  2  11 rm    8.137325182856216
           9          4 0.28  0  24 add   5.411272774053286
           9          4 0.28  0   9 rm    4.849438569405236
           9          4 0.28  1  34 add   5.546242517129707
           9          4 0.28  1  17 rm    5.020259828690573
           9          4 0.28  2  22 add   5.37781806141772
           9          4 0.28  2  11 rm    4.821948985539955
           9          4  1.0  0  24 add   13.105416917275823
           9          4  1.0  0   9 rm    11.325346396215894
           9          4  1.0  1  34 add   13.730817499145726
           9          4  1.0  1  17 rm    11.984512440713548
           9          4  1.0  2  22 add   13.044524910446047
           9          4  1.0  2  11 rm    11.272748187893624
